,Unnamed: 0,id,scrape_id,name,description,host_id,host_name,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
7377,7377,947113428640648520,20241221052002,Private Room + Sauna in lux. 330m² clean Apartment,"Your own private room in an elegant, clean 330 m² apartment in the heart of Berlin, lovingly furnished to a high standard. Despite the central location on Ku'Damm with its exclusive stores, boutiques, galleries, museums, restaurants, bars and cafés, you can enjoy the peace and quiet with a view of the green inner courtyard with pond. The antique Viennese wing from 1752, the magnificent plants and the orange tree as well as the fireplace in the living room give the apartment a special charm.",528830264,Faruk,t,5.0,7.0,t,t,52.49829,13.32442,Private room in rental unit,Private room,3,1.0,1.0,2.0,$78.00,365,1,2,365,365,2.0,365.0,,t,14,37,66,156,78,56,3,4.99,4.97,4.96,4.97,4.92,4.92,4.9,04/Z/AZ/014114-23,t,5,0,5,0,4.66
7378,7378,1111567132715131033,20241221052002,Penthouse in the heart of Berlin,"Our penthouse stands out with its ambiance in the beautiful district of Schöneberg, offering panoramic views of the historic Gasometer. Bright rooms with light-blocking shades ensure restful sleep, while the vibrant local life with cozy cafes, markets, and amenities adds to its charm. Perfectly connected by public transport, it's an ideal base for exploring Berlin's heart. Experience the unique blend of tranquility and urban life in our special refuge.",9852586,Raphael,t,1.0,2.0,t,t,52.4847759,13.3542221,Entire condo,Entire home/apt,4,1.0,2.0,2.0,$204.00,45,1,2,1125,1125,2.0,1125.0,,t,7,30,54,299,57,57,5,4.95,4.95,4.88,4.95,4.96,4.91,4.82,07/Z/AZ/017894-24,f,1,1,0,0,6.4
7379,7379,4812941,20241221052002,A Couple's Nest to Explore Berlin & Kreuzberg,"The apartment is ideally suited for a couple eager to explore the city. It's in the heart of Kreuzberg, near Kottbusser Tor, but at the same time very quiet and light, with a park view. It has wooden floors and some 70s furniture.",8433268,Henning,t,1.0,2.0,t,t,52.50143,13.4169,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$108.00,180,21,28,180,180,27.8,180.0,,t,17,47,77,322,146,11,0,4.91,4.92,4.79,4.92,4.96,4.91,4.8,"Legal entity name and Legal form: Alupi GmbH <br/>Legal representatives or Trade register number: Henning Wolf <br/> Entity address: Manteuffelstraße 40, 10997, Berlin, Deutschland <br/>Listing address: Manteuffelstraße, 10997, Berlin, Deutschland",f,1,1,0,0,1.2
7380,7380,69780,20241221052002,Apartment in Prenzlauer Berg,"The beautiful apartment is located on the first floor in a typical Berlin-style building from the turn of the 19th century in beautiful Prenzlauer Berg. It offers a bright living room, a separate bedroom, a bathroom with shower and a kitchen.",55531,Chris + Oliver,t,4.0,5.0,t,t,52.5488,13.40425,Entire condo,Entire home/apt,1,1.0,1.0,1.0,$106.00,1125,150,150,1125,1125,150.0,1125.0,,t,0,0,0,174,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,,f,4,4,0,0,0.13
7381,7381,1119398787867419721,20241221052002,Luxury Flat in Buzzling X-Berg - Oranienstrasse,"The luxurious apartment is located at the bustling and world-famous Oranienstr. (13th place in the TimeOut 2024 ranking of the coolest streets) in next to the legendary Oranienplatz - centrally located on the border between Kreuzberg and Mitte.<br /><br />Calm, unique, and luxurious on the inside: This stylish place is perfect for groups and families!<br /><br />Place has the following beds:<br />- Master bed room: 2 people (180cm wide bed)<br />- Princess room: 2 people (160cm wide bed)<br />- Studio: 1 person (100cm wide bed)",131507096,Jan,t,1.0,1.0,t,t,52.5019354,13.4172705,Entire rental unit,Entire home/apt,5,2.0,3.0,3.0,$486.00,365,1,2,365,365,2.0,365.0,,t,1,1,13,64,31,31,0,4.87,4.97,4.84,4.81,4.87,4.84,4.65,02/Z/RA/018627-24,f,1,1,0,0,3.46
7388,7388,31401028,20241221052002,Schöner Berliner Altbau,This ‚flat’ with its own entrance is a part of a bigger flat with another entrance door. The rest of the flat is separated with a door (locked). So you are not going to have any contact with other people.<br />The apartment is located on the 4th floor (without elevator).,235191975,Max,t,1.0,1.0,t,t,52.52388671742564,13.452607597051866,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,$95.00,20,2,2,20,20,2.0,20.0,,t,12,36,46,46,218,93,6,4.88,4.9,4.85,4.97,4.99,4.91,4.78,02/Z/AZ/017029-23,t,1,1,0,0,3.02
7390,7390,16821096,20241221052002,F17 luxurious furnished maisonette apartment,Small luxurious furnished maisonette apartment in historical building near Berlin downtown landmark Checkpoint Charlie.,87442687,Babett,t,21.0,22.0,t,t,52.50258,13.39151,Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,$114.00,1125,2,3,30,30,3.0,30.0,,t,3,15,32,302,286,65,7,4.87,4.9,4.92,4.91,4.85,4.74,4.68,"Legal entity name and Legal form: Berlinlofts UG  haftungsbeschränkt <br/>Legal representatives or Trade register number: HRB119127 <br/> Entity address: Stephanstraße 60, 10559, Berlin, Deutschland  <br/>Listing address: Stephanstraße 60, 10559, Berlin, Deutschland ",f,21,21,0,0,2.99
7391,7391,44130566,20241221052002,Beautiful penthouse / Dachgeschoss mit Terrasse,"Hi, we are renting out our beautiful penthouse apartment, which belongs to our big apartment but is fully independent. Our place is truly beautiful with some eccentric details like the luxurious bath, huge windows, balcony and beautiful wooden floors and ceilings.<br />The whole apartment has great views and will gift you with an abundance of light! <br />We are looking for reliable people, families welcome. <br />If any further questions, don’t hesitate to text us! <br />Reg.No:  08/Z/AZ/009105-20",19892144,Anna & Robin,t,2.0,2.0,t,t,52.47411,13.43946,Entire rental unit,Entire home/apt,4,,1.0,,,15,3,3,15,15,3.0,15.0,,t,0,0,0,0,61,19,0,4.95,4.9,4.8,5.0,4.98,4.9,4.82,08/Z/AZ/009105-20,f,2,2,0,0,1.14
7396,7396,629437130397071389,20241221052002,GreatStay - Lohmeyerstr. 13 VHre up to 4people,"Experience relaxed comfort in our 50-square-meter apartment at Lohmeyerstr. 13 in the heart of Charlottenburg. This spacious accommodation can host up to four guests and is ideal for families or small groups. You will find one cozy bedrooms and a lovely living room with an open kitchen that invites you to cook and relax together. The kitchen is equipped with all essential appliances, and the living room offers plenty of space to unwind after a long day in the city.",459688960,Arne,t,1.0,1.0,t,t,52.5204963684082,13.302329063415527,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$184.00,90,3,5,90,90,3.0,90.0,,t,25,52,71,338,23,7,0,4.78,4.83,4.83,4.78,4.83,4.7,4.74,"Legal entity name and Legal form: vermietet durch GreatStay GmbH Paul Robeson Str. 49, 10439 Berlin, Es handelt sich um Geberberaum <br/>Legal representatives or Trade register number: HRB142459B <br/> Entity address: Paul - Robeson Str. 49, 10439, Berlin, Deutschland <br/>Listing address: Lohmeyerstr. 13, 10587, Berlin, Deutschland",t,1,1,0,0,0.76
7398,7398,1160190802958821255,20241221052002,"Berlin zum Wohlfühlen mit Küche , Sauna und Parken","What to expect:<br />- Detached house in quiet residential area<br />- 35 sqm room, on its own floor<br />- Separate access<br />- Private fully equipped kitchen<br />- Private bathroom <br />- IR Sauna<br />- King size bed<br />- 50 ""Smart TV<br />- FREE PARKING<br />- Proximity to the BER ( can be reached 🚗 in 10 minutes)<br />- large shopping mall two subway stations      <br />  removed",545268675,Felix,t,1.0,1.0,t,t,52.41388534185921,13.477849907146693,Private room in home,Private room,3,1.0,1.0,4.0,$76.00,30,3,3,30,30,3.0,30.0,,t,23,48,78,158,37,37,4,4.95,4.97,4.97,4.97,5.0,4.54,5.0,08/Z/AZ/013778-24,f,1,0,1,0,5.29
7402,7402,24026444,20241221052002,Attic Loft in Historic Factory,"Beautiful 125 sqm attic loft on the 3rd floor (no elevator, no terrace) with 2 bedrooms in a historic factory building.",93113247,Stephan,t,5.0,5.0,t,t,52.53273,13.35203,Entire rental unit,Entire home/apt,5,1.0,2.0,4.0,$127.00,1125,2,3,30,30,3.0,30.0,,t,8,19,23,254,203,67,6,4.93,4.9,4.91,4.96,4.93,4.58,4.74,"Legal entity name and Legal form: Berlinlofts UG haftungsbeschränkt  <br/>Legal representatives or Trade register number: HRB119127 <br/> Entity address: Stephanstraße 60, 10559, Berlin, Deutschland  <br/>Listing address: Stephanstraße 60, 10559, Berlin, Deutschland ",f,5,5,0,0,2.58
7406,7406,41918423,20241221052002,New Green 3 centrally located in Mitte,New Green Apartments are centrally located in Berlin. The apartments are decorated in a modern style and offer free WiFi access.<br /> <br />3 adults + 1 child up to 4 years max.,63232479,Jürgen,t,5.0,6.0,t,t,52.51061499999999,13.4060182,Entire rental unit,Entire home/apt,3,1.0,0.0,2.0,$120.00,98,2,21,98,98,13.3,98.0,,t,22,52,82,357,127,40,5,4.87,4.87,4.94,4.95,4.94,4.87,4.76,01/Z/NA/004882-16,t,5,5,0,0,2.33
7407,7407,1199707505762903993,20241221052002,Zimmer mit Privatbad,"Quiet room near Wedding S-Bahn and U-Bahn station in the cozy Sprengelkiez. Shopping facilities, restaurants and bars within walking distance.<br />The room is located in an apartment with two bathrooms, one of which you can use exclusively. The bed can be pulled out to 1.60x2.00 m with two comfortable mattresses. <br />Kitchen, washing machine/dryer and balcony for shared use.<br />Underground parking space for an extra charge.<br />You share the appartement with me, sometimes sb. from my family is also there.",405104407,Constanze,t,1.0,1.0,t,t,52.540386264842994,13.360792652430332,Private room in rental unit,Private room,2,1.0,1.0,1.0,$96.00,1125,1,1,1125,1125,1.0,1125.0,,t,16,16,16,17,8,8,0,5.0,5.0,5.0,5.0,5.0,4.88,5.0,01/Z/AZ/017399-24,f,1,0,1,0,1.6
7408,7408,24423970,20241221052002,"Cosy room, private bath, unique design, 150m2 apt","This stylish & spacious apartment boasts carefully curated industrial design pieces that create a unique ambiance throughout. Upon entering the hallway, you will be greeted by an old car repurposed into a bench. High-quality wallpaper adds an extra touch of sophistication to this property. With a total size of 150 square meters, you will have ample space to enjoy your stay. Besides your lockable bedroom, your own private bathroom is provided for added convenience.",2895415,Gunnar,t,7.0,9.0,t,t,52.50239,13.4526,Private room in rental unit,Private room,2,1.0,1.0,1.0,$149.00,6,1,2,1125,1125,2.0,1125.0,,t,15,29,59,224,339,66,4,4.95,4.97,4.99,4.97,4.96,4.89,4.86,02/Z/AZ/018920-24,f,3,2,1,0,4.23
7411,7411,691469,20241221052002,Luxury Loft with Roof-Deck,"Family friendly loft in trendy Kreuzberg. Subway and bus stations around the corner, free parking!<br /><br />This apartment is located directly at the nice Landwehr Canal at the border of Kreuzberg and Underground Neukoelln. Within 20 minutes you are in the very city center.<br /><br />We only rent to couples and families; no groups.",3534809,Stefan,t,6.0,9.0,t,t,52.49485,13.43586,Entire loft,Entire home/apt,4,1.5,2.0,3.0,$240.00,45,7,7,45,45,7.0,45.0,,t,1,9,9,9,39,3,0,4.84,4.79,4.95,4.82,4.85,4.72,4.82,02/Z/RA/014539-21,f,1,1,0,0,0.26
7418,7418,19472339,20241221052002,Studio 36 qm Zentral Balkon Bus Park Supermarkt,"Central. Great connection in all directions. Bright, very cozy and warm 34 sqm apartment in raised ground floor with large south-facing balcony.  Supermarket Rewe in 2 minutes.<br />Iconic Bergmannstraße on foot ~15 min.<br />Bus 140 directly outside the door, subway 6 can be reached on foot in 10 minutes., S-Bahn Tempelhof in 10 minutes by bus or 20 minutes on foot. Kitchen with all utilities, bed linen/bath towels. Washing machine, safe. Free parking on the street.",136620375,Ira,t,1.0,1.0,t,t,52.48344,13.37863,Entire condo,Entire home/apt,3,1.0,0.0,2.0,$36.00,1125,92,92,1125,1125,92.0,1125.0,,t,28,58,88,178,8,1,0,4.25,4.5,4.75,4.75,5.0,4.5,3.88,,f,1,1,0,0,0.09
7420,7420,1126877399823168031,20241221052002,Spacious Room in near Mitte,"Sunny peaceful room with private entrance.  <br />Queen size bed, workplace and high speed wifi. <br />Shared: kitchen, dining room and bathroom.<br />Central location with many restaurants, supermarkets and coffee shops. Easy access to S-Bahn, U-Bahn, Tram and Buses.<br />Your host lives and works in the adjoining studio, terrace, bedroom and half bath.",54071965,Oded,t,1.0,1.0,f,t,52.52403,13.32805,Private room in rental unit,Private room,2,1.0,1.0,1.0,$66.00,365,3,3,365,365,3.0,365.0,,t,17,47,77,167,15,15,1,4.87,4.87,4.8,5.0,5.0,4.67,4.73,01/Z/AZ/016424-24,f,1,0,1,0,2.01
7435,7435,26582312,20241221052002,mediterranean style apartment,Welcome!<br /><br />You look for a lovely furnished apartment of a young Berlin architecture student?<br />There you are! <br />The apartment has everything you need to have fun and  to enjoy your vacation in Berlin (Even for a business trip).<br /><br />I wish you a lot of fun in Berlin!,108037849,Alexander,t,1.0,2.0,t,t,52.48285,13.33001,Entire rental unit,Entire home/apt,3,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,29,6,0,4.66,4.59,4.62,4.45,4.48,4.55,4.66,33/8/82/452043-39,f,1,1,0,0,0.37
7436,7436,1037272492882778968,20241221052002,Bright 105 sqm 2 balconies 3 rooms Warschauer Str.,"Discover Berlin from our 105 sqm two bedroom flat with large living room, fully equipped kitchen and 2 balconies. <br /><br />In our freshly renovated gem, prewar charm meets modern elegance. <br />Lots of natural light with balcony retreats on the lively Warschauer Strasse or the tranquil courtyard.<br /> <br />Friedrichshain's hip vibe, with restaurants, bars, and cafes at your doorstep. Just 1 min from the tram and 5 mins from the metro. Perfect for sightseeing and airport connections - exploring Berlin is a breeze!",549055989,Stefano,t,6.0,6.0,t,t,52.5091482,13.4508508,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,$203.00,60,1,3,1125,1125,2.3,1125.0,,t,4,17,17,17,65,65,10,4.98,4.91,5.0,4.98,4.98,4.91,4.95,02/Z/RA/019485-24,f,1,1,0,0,5.74
7440,7440,42631943,20241221052002,"2-Raum Apartment ""Bright Outlook"", 49 qm","The 2-room apartments with North and South views offer the extensive comfort of a private apartment, including a large balcony, as well as a floor-to-ceiling corner window overlooking the greenery of the old tree stock and the vibrant Invalidenstraße. The apartments have a spacious living area with workspace, a separate bedroom, an elegant bathroom and a full kitchen – all in first-class amenities. <br /><br />Available in floors 1 to 5.",210700814,Downtown Apartments Berlin,t,50.0,50.0,t,t,52.53148,13.38848,Entire serviced apartment,Entire home/apt,3,1.0,1.0,2.0,$302.00,6,4,4,6,6,4.0,6.0,,t,22,52,82,354,30,9,1,5.0,4.97,4.97,4.9,4.9,4.93,4.87,"Legal entity name and Legal form: DA Downtown Apartments Berlin GmbH <br/>Legal representatives or Trade register number: HRB 182467 B <br/> Entity address: Oranienburger Str. 3, 10178, Berlin, Deutschland <br/>Listing address: Invalidenstr. 129, 10115, Berlin, Deutschland",f,44,43,0,0,0.79
7450,7450,870725114643393432,20241221052002,Centrally located apartment near the river Spree!,"Our freshly renovated, tastefully and newly furnished vacation apartment invites you to feel good and relax. The modern, fully equipped kitchen and bathroom will exceed your expectations. <br />The apartment is located in a quiet side street, a stone's throw from the Spreeufer, where you can take a walk and relax. <br />If you like the hustle and bustle, restaurants and cafes, after 5 minutes walk you will reach the heart of Berlin life.",510264307,Ferdinand,t,1.0,1.0,f,t,52.5258647,13.3243098,Entire condo,Entire home/apt,2,1.0,1.0,1.0,$45.00,730,92,92,730,730,92.0,730.0,,t,0,0,0,172,4,2,0,5.0,4.75,4.75,5.0,5.0,4.75,4.5,,f,1,1,0,0,0.25
7451,7451,53961297,20241221052002,"EigenArt Appartement ""Park""","Welcome to Eigenart Appartement -<br />and now experience Berlin.<br /><br />The lively federal capital, with higher cycle frequency than any other German city, is open for you 24/7 and offers you an almost inexhaustible cultural offer.",342931154,Simon,t,3.0,3.0,t,t,52.53911,13.37636,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$85.00,365,3,3,365,365,3.0,365.0,,t,9,34,60,302,109,47,4,4.6,4.68,4.33,4.83,4.73,4.73,4.59,"First name and Last name: Simon Kruschke <br/> Contact address: Neue Hochstraße, 53, 13347, Berlin, Berlin <br/>Listing address: Neue Hochstraße, 53, 13347, Berlin, Deutschland",t,3,3,0,0,3.15
7452,7452,34091731,20241221052002,Large Sunny Room in Neukölln,"1 Large room in a 3 BR beautiful, airy and sun lit apartment located in north of Neukoelln, close to Kreuzberg (Kreuzkoelln) - the hotspot of Berlin.",818418,Rehana,t,2.0,2.0,t,t,52.48415,13.42786,Private room in rental unit,Private room,2,1.0,1.0,1.0,$47.00,31,2,2,31,31,2.0,31.0,,t,18,48,78,78,121,44,5,4.87,4.88,4.98,4.89,4.93,4.74,4.68,08/Z/AZ/010918-21,f,2,0,2,0,1.78
7454,7454,1013416863091419138,20241221052002,TOP DEAL! Moderne City Wohnung Nähe Kurfürstendamm,"If you stay at this centrally located property, your family will have all the main points of contact nearby.",415035225,Sebastian,t,3.0,4.0,t,t,52.51442193564358,13.31299995678455,Entire rental unit,Entire home/apt,4,1.0,0.0,2.0,$243.00,730,2,2,1125,1125,2.0,1125.0,,t,24,54,84,359,18,18,0,5.0,5.0,5.0,4.94,5.0,4.94,4.94,04/Z/RA/016573-24,t,3,3,0,0,1.52
7456,7456,825927326336386111,20241221052002,Central & Quiet Museums Island Apartment,"Right in the heart of Berlin. You could not be more central. Lots of cool galleries and bars around you. You can walk to Museums Island in 10 minutes. My apartment is located in the backyard of a 150-year-old building. It is freshly renovated and features everything you need for a fantastic stay. There is a kitchen with cooker and microwave as well a queen bed, a TV and your private bathroom.<br />The towels and bed lines are also provided for you as well as free high speed WiFi.",171262403,Jonas,t,3.0,3.0,t,f,52.52804126341435,13.391247829039996,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,$84.00,365,2,5,365,365,4.0,365.0,,t,15,31,57,147,105,60,5,4.64,4.67,4.46,4.76,4.88,4.93,4.62,"Legal entity name and Legal form: JVS <br/>Legal representatives or Trade register number: HRB142309B <br/> Entity address: Gerichtstr. 54, 13347, Berlin, Deutschland <br/>Listing address: Linienstrasse, 10115, Berlin, Deutschland",t,3,3,0,0,4.85
