,Unnamed: 0,id,scrape_id,name,description,host_id,host_name,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
4972,4972,7541694,20241221052002,Cozy room in a trendy neighborhood,"The room is situated in an apartment in a quiet street, in one of Berlin´s trendiest neighbourhoods, Friedrichshain. One the most turbulent party zones is only 15 minutes walking away, moreover some of the most well known clubs in Berlin.",5739535,Ivan,f,1.0,1.0,t,t,52.51704,13.46504,Private room in rental unit,Private room,1,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,3,0,0,4.33,4.33,3.67,4.33,4.67,4.0,4.0,,f,1,0,1,0,0.03
4973,4973,9573648,20241221052002,Nettes Apartment in Steglitz,"The apartment is 30 sqm, has private bathroom, balcony and a kitchen. TV. The sofa bed is small, but there are also two of you. Center with S2 (Marienfeld) and U6 (Alt-Mariendorf) can be reached within 30 minutes.",10586780,Tobias,f,1.0,1.0,f,t,52.43016,13.36287,Private room in rental unit,Private room,1,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,0,0,0,,,,,,,,,f,1,0,1,0,
4974,4974,11316274,20241221052002,cozy room on neuköllns toplevel,"the flat is settled in the middle of neukölln close to every hot spot, special view, nice flatmates, lightful flat. <br />bus station in front of the door, close to the canal, bars, tempelhofer field, rathaus neukölln and tempelhofer field!",57704817,Jan,f,1.0,1.0,t,t,52.48302,13.43546,Private room in rental unit,Private room,1,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,0,0,0,,,,,,,,,f,1,0,1,0,
4975,4975,1150783099132387220,20241221052002,Doppelbettzimmer Berlin Neukölln,"The double bed room has a shared kitchen, as well as a shared bathroom. The rooms are freshly renovated and well maintained.<br />In the immediate vicinity is the Neukölln hospital, supermarkets, the A113 motorway and public transport.",496177530,Ali,f,11.0,11.0,t,t,52.43407,13.47008,Private room in rental unit,Private room,2,1.0,1.0,1.0,$90.00,365,1,1,1125,1125,1.0,1125.0,,t,28,52,82,82,12,12,1,4.67,4.67,4.58,4.75,4.75,3.92,4.58,08/Z/AZ/012313-22,t,11,1,10,0,1.61
4976,4976,13272210,20241221052002,Room with three flatmates,"The apartment is in the heart of Neukölln. There are turkish supermarkets, a lot of different bars, all kinds of streetfood, a wednesday/saturday-market, parks like Lessinghöhe and Körnerpark just a few foodsteps away and the metrostation to get you to any place you want is in front of the building. We are four people living in this apartment, so you can get a good insight in Berlin, if you want. but also can just stay on your own and use the kitchen and the bathroom.",23339102,Clemens,f,1.0,1.0,t,f,52.47675,13.43732,Private room in rental unit,Private room,3,,,,,1125,92,92,1125,1125,92.0,1125.0,,,0,0,0,0,1,0,0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,f,1,0,1,0,0.01
4978,4978,18392737,20241221052002,nice wohnung in sonnen allee,its very nice for famillies and exploring the east part of city and urban areas,127402646,Samir,f,1.0,1.0,t,f,52.48394,13.43857,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,,0,0,0,0,0,0,0,,,,,,,,,f,1,0,1,0,
4981,4981,27903404,20241221052002,Cosy and big room in an nice apartment in Berlin!,,210712144,Julie,f,2.0,2.0,t,f,52.50938,13.27143,Private room in rental unit,Private room,3,,,,,1125,92,92,1125,1125,92.0,1125.0,,,0,0,0,0,7,0,0,4.43,4.71,4.57,5.0,4.29,5.0,4.71,,f,2,0,2,0,0.09
4983,4983,32028928,20241221052002,Zentrale Lage in Berlin Wedding,,14321175,Melinda,f,3.0,7.0,t,t,52.54679,13.36418,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,10,0,0,5.0,4.9,5.0,4.7,4.9,4.8,4.8,,f,1,0,1,0,0.19
4984,4984,38326367,20241221052002,Kotti Kreuzberg in the centre of Berlin,,291570192,Moro,f,1.0,1.0,t,f,52.49801,13.41592,Private room in rental unit,Private room,1,,,,,1125,92,92,1125,1125,92.0,1125.0,,,0,0,0,0,0,0,0,,,,,,,,,f,1,0,1,0,
4988,4988,1185916,20241221052002,Charming room in Berlin-Charlottenb,I love the high ceilings in the appartment and the afternoon sun bathing the room with a soft light. Sitting in the nearby park with the lake Lietzensee reading a good book or making a picknick is my favourite way to spend my free time in the neighbourhood. The Friedbergstrasse is so quite and you are close to public transport which takes you to whichever corner of Berlin and Potsdam you fancy.,6485008,Andrea,t,1.0,2.0,t,t,52.50467,13.29144,Private room in rental unit,Private room,1,1.0,1.0,1.0,$63.00,95,1,1,95,95,1.0,95.0,,t,9,18,24,135,121,23,2,4.98,4.97,4.96,4.99,4.98,4.93,4.9,04/Z/AZ/013097-23,f,1,0,1,0,0.88
4992,4992,5451224,20241221052002,Best view in Berlin,Room in 100 m2 apartment on Veteranenstraße · View over Weinbergswegpark.<br /><br />Salon with dining + lounge area. <br />Large bathroom with tub.<br />Large kitchen with all amenities. <br /><br />Shopping area two min by foot.<br />Rosenthaler Platz 5 min by foot.,13180026,Rui,f,1.0,1.0,t,t,52.53353,13.39893,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,0,0,0,,,,,,,,,t,1,0,1,0,
4993,4993,18166771,20241221052002,"Private room in famous Bergmannkiez, Kreuzberg","The private room you will be living is bright, laid out with natural wood flooring and has a high ceiling which is decorated with stucco. Since the apartment is situated in Willibald-Alexis-Str. you will be able to enjoy quiet nights but are still able to reach the famous Bergmannstr. with all its bars, restaurants and shops in only three minutes by foot.",40074305,Casimir,f,2.0,2.0,t,t,52.48876,13.3914,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,4,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,,f,1,0,1,0,0.04
5002,5002,48916310,20241221052002,Bright room with private bathroom & very fast WiFi,"Hi, I'm Francesco and I welcome you to my home in Friedrichshain. The flat is newly-built, 110sqm large and has 3 bedrooms, 2 bathrooms and very fast WiFi. One bedroom and one bathroom will be for your private use (the bed can be used both as a single or a double).<br />It's a bright and comfortable flat with many plants, facing a quiet park and close to many supermarkets, restaurants, bars, cafes, and public transport options.<br />You'll love the liveliness of the neighborhood and how cozy the flat is!",429311,Francesco,t,1.0,1.0,t,t,52.50978690080229,13.46790081139187,Private room in condo,Private room,1,1.0,1.0,1.0,$150.00,100,28,28,100,100,28.0,100.0,,t,19,49,79,99,79,5,0,5.0,5.0,5.0,5.0,5.0,4.99,4.97,02/Z/AZ/013510-21,f,1,0,1,0,1.77
5008,5008,720302281448829510,20241221052002,Rare Find: Central & Quiet Room + Private Balcony,"Welcome to our place in Berlin! Our guest room is located in a quiet street in a very central area around the well-known shopping streets Schlossstrasse in Berlin Steglitz. <br /><br />In 20 min with a direct S-Bahn and U-Bahn connection, it is not far away to many sights such as the Brandenburg Gate, Ku'damm and many other great locations.<br /><br />The area is well maintained and safe, pleasant and you can find everything you need within less than 5 minutes walk, including shopping malls just around the corner.",37404730,Patrick,t,1.0,3.0,t,t,52.46288,13.32861,Private room in rental unit,Private room,3,1.0,1.0,2.0,$69.00,10,1,1,1125,1125,1.0,1125.0,,t,15,41,67,162,118,54,2,4.92,4.92,4.95,4.97,4.97,4.87,4.76,06/Z/AZ/004327-23,f,1,0,1,0,5.06
5012,5012,20080687,20241221052002,Comfy small room with yard view in Spandau,"Sunny private room  9m² located on the 3rd floor and shower bath on the 4th floor of a maisonette apartment without kitchen use in a house with view to a green yard (south side) in an area close to supermarket, post office, restaurants, park and water, forest and nature.<br />Good connection via public transport (bus 1 min., metro 10 min., train 15 min. walking distance)<br />Altstadt Spandau, Spandauer Arkaden and train station just 1,7km away, 5 min. by bus.",5850574,Ulla,t,1.0,1.0,t,t,52.54468013361733,13.201966385727893,Private room in condo,Private room,2,1.0,1.0,1.0,$34.00,1125,5,5,1125,1125,5.0,1125.0,,t,7,37,60,60,105,26,0,4.81,4.89,4.89,4.9,4.94,4.66,4.74,05/Z/AZ/006817-18,f,1,0,1,0,1.19
5013,5013,18937951,20241221052002,Luminous Loft Apartment Room,"We rent our beautiful attic apartment in the south-west of Berlin. The house is not far from the Grunewald and some of the most beautiful lakes in Berlin, a perfect starting point for relaxing city explorations.<br /><br />Luminous loft apartment room in beautiful south-west Berlin. The house is located close to many lakes and a wonderful forest. It is perfect to discover the city from this relaxing and family friendly neighbourhood.",132019649,Dörte,f,1.0,2.0,t,t,52.47224,13.29445,Private room in townhouse,Private room,4,1.0,1.0,3.0,$125.00,1125,3,3,1125,1125,3.0,1125.0,,t,17,47,77,339,214,21,1,4.89,4.86,4.96,4.98,4.96,4.71,4.7,04/Z/AZ/008195-18,f,1,0,1,0,2.32
5015,5015,12053231,20241221052002,"Beautiful 22qm room in Mitte""","It's a beautiful and big room near ""Zionskirchplatz"", an exclusive neighboorhood with a perfect connection to everywhere (M1, M10, 12,U8,U2), Stores, Supermarkets, Bars, Mauerpark, Eberswalder Straße within 3-10 minutes walking distance.",40724275,Regina,f,1.0,3.0,t,t,52.53684,13.40519,Private room in rental unit,Private room,1,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,1,0,0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,,f,1,0,1,0,0.01
5023,5023,5725716,20241221052002,Great and bright room with balcony,"Dear Visitor! I am offering a nice, bright room with a balcony and a living kitchen right in the heart of Berlin’s hip districts Kreuzkölln. It’s a 20 m² room with a double bed. The flat is only 1 min. away from the station Hermannplatz (U7/U8)<br /><br />Dear",24977992,Dennis,f,1.0,2.0,t,f,52.49153,13.42569,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,,0,0,0,0,0,0,0,,,,,,,,,f,1,0,1,0,
5025,5025,551848896911307140,20241221052002,"Ein zentral, ruhiges Zimmer in der Wilma/ Berlin","Welcome to Charlottenburg!<br />Enjoy a memorable stay in my central and quiet room, a stone's throw from the vibrant Wilmersdorferstraße. Experience top-notch restaurants, boutiques and culture in walking distance. <br />Everything for your needs (supermarket, pharmacy, cinema, restaurants, etc.) only 5- 15min walk away!!<br />The perfect base for exploring the city. Comfort and coziness await you. Experience Berlin at it best!",40671159,Frau Neumann,t,2.0,2.0,t,t,52.50488,13.30939,Private room in condo,Private room,2,1.0,1.0,1.0,$51.00,180,3,4,1125,1125,3.7,1125.0,,t,20,50,68,337,108,41,3,4.76,4.8,4.93,4.78,4.76,4.84,4.68,04/Z/AZ/011415-22,f,2,0,2,0,3.35
5029,5029,28537159,20241221052002,Mini (Anna 1908),"approx. 12 m² | Large bed (140cmcm/cm) | Flat screen TV | Free Wi-Fi | Bathroom with shower/toilet and a hairdryer | In-room safe<br /><br />Parking: Please reserve in advance for 10,00€ per day in our underground car park. <br />Breakfast buffet: €21.00/person | Mon.-Fr from 6:30 am -10:30 am | WE and holidays 7:00 am -11:00 am",213877372,Maarten,t,6.0,6.0,t,f,52.46545,13.32632,Room in hotel,Hotel room,2,1.0,1.0,1.0,$103.00,1125,1,3,1125,1125,1.4,1125.0,,t,14,38,57,218,12,5,0,5.0,5.0,4.83,5.0,4.92,4.92,4.67,"Legal entity name and Legal form: Anna 1908 GmbH <br/>Legal representatives or Trade register number: 43469 B - Amtsgericht Charlottenburg <br/> Entity address: Büsingstraße 1, 12161, Berlin, Deutschland <br/>Listing address: Büsingstraße 1, 12161, Berlin, Deutschland",t,6,0,0,0,0.19
5036,5036,12240254,20241221052002,Huge room in the heart of Kreuzberg,"Leavin Berlin for amonth<br />The appartment is placed right in the heart of Kreuzberg near the Metro-Station Mehringdamm and close to the Bergmannstraße.<br />The room is pretty big with 37m²<br />Price is for the whole month, other possibilities can be discussed.",65874109,Amadou,f,1.0,1.0,t,f,52.48791,13.38591,Private room in rental unit,Private room,1,,,,,1125,92,92,1125,1125,92.0,1125.0,,,0,0,0,0,0,0,0,,,,,,,,,f,1,0,1,0,
5044,5044,1016800494683320175,20241221052002,Zimmer in zentraler Maisonette,"Bedroom, 15 sqm, with double bed (140×200 cm) in light-flooded new build duplex with roof terrace and great views. The guest room has its own south-facing balcony and a separate  bathroom. The spacious living/dining area with open kitchen, 45 sqm, is shared with me and two cats. Conveniently located, directly on the Ringbahn S41/42, with the M2 tram only 10 minutes to Alexanderplatz, in the middle of the lively Helmholtzkiez with cozy cafes, bars, restaurants and small shops.",97636704,Martina,t,1.0,2.0,t,t,52.54656,13.42592,Private room in rental unit,Private room,2,1.0,1.0,1.0,$76.00,28,4,4,28,28,4.0,28.0,,t,5,5,19,19,20,20,3,5.0,5.0,4.95,5.0,5.0,5.0,4.85,03/Z/AZ/008815-24,f,1,0,1,0,1.95
5050,5050,689620172303646710,20241221052002,Overnight stay in Berlin-Mitte with river view,"About this accommodation:<br />approx. 21m² | king-size bed 180 x 200 | Smart TV | Spree view | free WiFi | bathroom with shower / WC and hairdryer | safe in the room<br /><br />We offer a daily breakfast buffet for 18,50€/person | 07:00 -11:00 am.<br /><br />Our reception is open daily from 07:00-22:30. Should you arrive after 22:30, please contact us in advance. We will then inform you where you can get your key. The key is for the hotel entrance as well as for your room!",350473296,Markus,t,3.0,4.0,t,t,52.5227282,13.3881445,Room in hotel,Private room,2,1.0,1.0,1.0,$205.00,365,1,1,365,365,1.0,365.0,,t,28,54,82,342,4,3,0,5.0,5.0,5.0,5.0,5.0,5.0,4.75,"Legal entity name and Legal form: THE FRONT Gastro &amp; Hotel Betriebs GmbH &amp; Co KG <br/>Legal representatives or Trade register number: Berlin Charlottenburg HRA 50604 B <br/> Entity address: Friedrichstraße 105, 10117, Berlin, Deutschland <br/>Listing address: Friedrichstraße 105, 10117, Berlin, Deutschland",t,3,0,3,0,0.14
5051,5051,1163834946250885680,20241221052002,*Mabuhay ;⁠-⁠),"This accommodation will have a great time. From here, everything can be reached quickly by car or train. Union Station is think in Berlin this most important thing I live with my wife and our dog in the apartment. They have their own room and are allowed to use the kitchen and bathroom.",564664681,Nancylyn,t,1.0,1.0,t,t,52.5255387,13.5720466,Private room in rental unit,Private room,2,0.5,1.0,1.0,$82.00,365,1,2,365,365,2.0,365.0,,t,5,5,5,5,17,17,0,4.82,4.88,4.88,4.59,4.88,4.47,4.82,"First name and Last name: nancylyn lopez <br/> Contact address: Buckower Ring 67 , 12683, Berlin , Deutschland  <br/>Listing address: Buckower Ring 67 , 12683, Berlin , Deutschland ",f,1,0,1,0,2.56
5057,5057,7123583,20241221052002,zimmer in zentraler wohnung,"Hello,<br />It takes only 2 minutes to get to the subwaystation: U7 Eisennacherstr.<br />Here are many cafés and restaurands.<br />The flat is clean, bright and quiet.<br />It is furnished and has a south balcony. You need 10 min to get to the Kudamm.",37314365,Nehir,f,2.0,2.0,t,t,52.49234,13.34681,Private room in rental unit,Private room,1,,,,,2,1,1,2,2,1.0,2.0,,t,0,0,0,0,30,0,0,5.0,4.93,4.97,5.0,4.93,5.0,4.9,07/Z/AZ/006147-18,f,2,1,1,0,0.28
5059,5059,9933598,20241221052002,Free room - 11th till 29th December,Hello everyone! I have one free room for Christmas holidays and I would like to rent it. The room is spacious with balcony. The flat is very well connected to the east side ad center of Berlin.,50758515,Borja,f,1.0,1.0,t,f,52.50178,13.482,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,,0,0,0,0,0,0,0,,,,,,,,,f,1,0,1,0,
5061,5061,7380540,20241221052002,Schönes helles Zimmer Berlin,It is a 25 sqm room in a 90 sqm apartment right on Leopoldplatz. <br />The apartment is equipped with a nice bathroom and a kitchen-living room. The U6 and the U9 run for the U6 and the U9.,30928824,Huong,f,1.0,5.0,t,t,52.54745,13.35491,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,0,0,0,,,,,,,,,f,1,0,1,0,
5062,5062,10171931,20241221052002,zur alten Werkstatt,"5 room pension (built in 2015)<br />The location is very quiet, but also only 3 minutes away from the S-Bahn with direct connection to the city center (about 20 minutes).<br />No breakfast. Non-smokers. Mini pieces available. Separate shower room inside apartment.",52224371,Hans-Günter,f,1.0,1.0,t,f,52.51463,13.58988,Private room in home,Private room,1,,,,,1125,92,92,1125,1125,92.0,1125.0,,,0,0,0,0,0,0,0,,,,,,,,,f,1,0,1,0,
5063,5063,40584336,20241221052002,Generator - Deluxe King,"Generator Berlin Mitte is a design hotel-hostel located in central Berlin, walking distance from Alexanderplatz. Guests can choose from shared dorms to private rooms, offering something for everyone. Complete with 24-hour reception, free wifi, cafe, bike hire and contemporary cocktail bar 'Bar Box', Generator is a fun and affordable choice in Berlin.",270945970,Generator,f,6.0,8.0,t,t,52.525131,13.39148,Private room in hostel,Private room,2,1.0,1.0,1.0,$98.00,1125,1,1,5,5,1.0,5.0,,t,29,56,85,254,152,18,2,4.23,4.38,4.36,4.63,4.57,4.78,4.22,"Legal entity name and Legal form: Generator Berlin Mitte GmbH <br/>Legal representatives or Trade register number: HRB 83885B  <br/> Entity address: Generator Berlin Mitte GmbH, 10117, Berlin , Germany <br/>Listing address: Generator Berlin Mitte GmbH, 10117, Berlin, Germany",t,6,1,5,0,2.5
