,Unnamed: 0,id,scrape_id,name,description,host_id,host_name,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
6259,6259,883212596005880537,20241221052002,guzet - 3 bedrooms apartment with office in friedrichshain,"Spectacular apartment in Simon-Dach-Strasse, with 3 Bedroom  and 2 bathroom. The kitchen is fully equipped with state-of-the-art appliances and kitchenware. The beds are equipped with soft bedding, ideal for a good night's rest. The apartment has 2 bathroom equipped with a full shower and towels. In addition, the apartment is equipped with high-speed WiFi and SmartTV. The apartment has a washing machine for your maximum comfort.",449692327,Ukio Germany,f,58.0,59.0,t,t,52.51092912519187,13.455293977211127,Entire rental unit,Entire home/apt,7,2.0,4.0,4.0,$150.00,330,92,92,330,330,92.0,330.0,,t,0,0,0,242,0,0,0,,,,,,,,,t,58,58,0,0,
6263,6263,964226875935392124,20241221052002,SmartStay Zimmer,"SmartStay - compact rooms at a smart price, <br />especially quiet with Park View. Right at Savignyplatz.",532146694,June Six Hotel Berlin City West,f,3.0,3.0,t,t,52.5046623,13.3226679,Room in hotel,Private room,2,1.0,1.0,1.0,$112.00,365,1,4,365,365,1.0,365.0,,t,30,59,88,347,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Legal entity name and Legal form: PRIMESTAR Operator GmbH <br/>Legal representatives or Trade register number: HRB 230766 B <br/> Entity address: Budapester Str. 38, 10787, Berlin, Deutschland <br/>Listing address: Knesebeckstraße 80, 10623, Berlin, Deuschland",t,3,0,3,0,0.07
6271,6271,833293404079950039,20241221052002,Perfect for 4/ 2 Bath/2 Kitchen,"Enjoy a stylish experience in this central apartment.  Feel at home in our apartment in the middle of the big city of Berlin (Friedrichshain). Due to the stylish furnishings and the central location you will love this apartment. <br /><br />You will hardly be able to decide on the huge selection of restaurants, bars and cafes, because this apartment is only a few minutes walk from Boxhagenerplatz. Frankfurter Tor underground station is within 5 minutes' walking distance from the property.",148919487,Andrej,f,13.0,16.0,t,t,52.51955,13.45328,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,$171.00,365,1,1,365,365,1.0,365.0,,t,16,24,41,126,31,28,3,4.74,4.68,4.65,4.55,4.84,4.71,4.61,"First name and Last name: Andrej Ginc <br/> Contact address: August Bebel Straße, 6f, 15234, Frankfurt (Oder), Deutschland <br/>Listing address: Thaerstraße 42, 10249, Berlin, Deutschland",t,11,11,0,0,1.62
6274,6274,1137622074128329314,20241221052002,4 bedroom apartment near the center Prenzlauerberg,"This listing is only for long-term rentals with a notice period of 3 months. Ein unbefristeter Wohnraummietvertrag wird abgeschlossen.<br /><br />THE LOCATION:<br />The apartment is located in a very beautiful building in the middle of the exclusive Berlin district Pankow! It takes only a few minutes by foot to the Pankow underground station. More central is hardly possible! In addition, the district not only impresses with its central location, but also with its special charm and spirit.",529388435,Gabi,f,96.0,102.0,t,t,52.56701132731824,13.40803289225611,Entire rental unit,Entire home/apt,8,2.0,4.0,4.0,$120.00,60,30,30,60,60,30.0,60.0,,t,29,59,89,269,0,0,0,,,,,,,,"Legal entity name and Legal form: ZHI <br/>Legal representatives or Trade register number: HRB <br/> Entity address: Gipsstraße, 10119, Berlin, Germany <br/>Listing address: Dusekestrasse, 13187, Berlin, Germany",f,71,12,59,0,
6279,6279,649855829822351940,20241221052002,Altbaucharme in Friedrichshain,"The apartment is located in the Friedrichshain district. Quiet and away from the tourist hustle and yet very well connected to public transport. Warsaw Str. is 10 minutes away by tram. Mauerpark, Alexanderplatz 15 minutes. <br /><br />The apartment is located in an old building (built in 1903) and has high ceilings and stucco on the walls. A fully equipped kitchen, washing machine and projector are at your disposal.",111379929,Christina,f,1.0,1.0,t,t,52.52596,13.4503,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$100.00,5,3,3,5,5,3.0,5.0,,t,18,26,26,26,14,13,2,4.86,4.93,4.86,4.86,5.0,4.71,4.64,02/Z/RA/017552-23,f,1,1,0,0,0.88
6281,6281,981034026654505438,20241221052002,Wohnung in Berlin Friedrichshain,"The charming apartment is located in a lovingly maintained former school building in the middle of Berlin-Friedrichshain. Within walking distance are many restaurants, cafes, bars and shops as well as train station Ostkreuz and Boxhagener Platz with weekly and flea market. <br />The 84 m2 apartment has two bedrooms (1 double and 1 single bed) with open passage and a spacious living room with an open kitchen. The spacious west-facing balcony is a relaxed end to the day.",537250587,Magdalena,t,1.0,1.0,f,t,52.5066648,13.4657533,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,$160.00,30,1,3,30,30,3.0,30.0,,t,15,37,49,49,16,13,1,4.94,4.94,5.0,4.94,5.0,5.0,4.69,02/Z/RA/017483-23,f,1,1,0,0,1.09
6283,6283,42808063,20241221052002,Private 6 Bedroom (Entire Room),"Base yourself in the heart of this awesome city at our famous hostel renowned for its lively atmosphere. With the added benefit of having the U-Bahn on our doorstep we provide the perfect location to connect you to the rest of the city. <br /><br />At our famous onsite Belushi’s bar, where we host live DJs, live sports and epic parties, guests can enjoy exclusive drink deals and 25% off our awesome menu! <br /><br />We offer free WiFi, a range of modern rooms & apartments, and a 24hr reception for your convenience.",240204649,St Christophers Inn Berlin,f,8.0,19.0,t,f,52.52669,13.41062,Private room in hostel,Private room,6,1.0,1.0,6.0,$114.00,1125,1,2,7,7,1.1,7.0,,t,0,7,16,233,18,0,0,4.33,4.22,4.17,4.72,4.33,4.89,4.44,"Legal entity name and Legal form: St. Christopher's Berlin GmbH  <br/>Legal representatives or Trade register number: HR B 104214 B <br/> Entity address: Rosa-Luxemburg-Str. 39-41, 10178, Berlin, Deutschland <br/>Listing address: Rosa-Luxemburg-Str. 39-41, 10178, Berlin, Deutschland",t,7,0,6,1,0.34
6284,6284,1009931649941287600,20241221052002,"Waterfront, Berlin Wall, Molecular Man, +Parking","New! Architecture & Design flat for 2-4 p. Fantastic 15m2 balcony with view on river Spree, shared rooftop/garden overlooking Molecule Man and Berlin's skyline. A bedroom with kingsize bed, en-suite bathroom with double sink and POWER shower, a walk-in dressing, a large living room with top quality convertible sofa bed (160x200 cm), open chef's delight kitchen, a utility room (wash). Common  entrance hall. Free parking space for 1 car. Official license to rent. Registration (Anmeldung) possible.",10750960,Cabanas,t,2.0,5.0,t,t,52.49794199999999,13.4617401,Entire condo,Entire home/apt,4,1.0,1.0,2.0,$189.00,360,21,21,360,360,21.0,360.0,,t,24,50,76,223,6,6,0,5.0,5.0,5.0,5.0,5.0,5.0,4.83,02/Z/RA/012119-20,f,2,1,1,0,0.51
6292,6292,841367491870776614,20241221052002,Zimmer in Berlin Kreuzberg-Mitte,"Enjoy a stylish experience in this centrally located accommodation. <br />The neighborhood is really nice and quiet. The house is very well served by various public transport (U2, U8, BUS). <br />The room is nice and bright with a very comfortable king size bed.<br />The apartment is very well furnished and has all the necessary facilities for your stay. <br />If you have any questions, please do not hesitate to contact me :)",49442538,Seifeddine,f,1.0,2.0,t,t,52.50591232531518,13.406029753153938,Private room in rental unit,Private room,2,1.5,1.0,1.0,$160.00,100,1,1,100,100,1.0,100.0,,t,29,59,89,179,4,0,0,4.75,5.0,4.75,5.0,5.0,4.75,4.25,01/Z/AZ/015457-23,f,1,0,1,0,0.28
6293,6293,1268694080507310163,20241221052002,Designer apartment in Kreuzberg,"Discover a stylish, comfortable stay in Berlin’s sought-after Bergmannkiez, Kreuzberg. This thoughtfully designed flat features high ceilings, hardwood floors, and modern amenities within a historic building. The open living area includes a large flat-screen TV and sound system, while the bedroom offers a luxurious hotel-quality mattress. A fully equipped kitchen, premium bathroom, and a washer/dryer provide convenience and comfort, all just steps away from vibrant cafes, shops, and nightlife.",726430,Symeon,f,1.0,3.0,t,t,52.49265,13.39539,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$144.00,365,92,92,365,365,92.0,365.0,,t,30,60,90,365,0,0,0,,,,,,,,,f,1,1,0,0,
6298,6298,43538286,20241221052002,Familienzimmer bis 8 Personen mit Bad,"If you want to get to know Berlin from a local perspective, this is your place! Experience the alternative Berlin atmosphere in our great location right on Hermannplatz! All major attractions of Berlin's nightlife in Kreuzberg and Neukölln such as bars, cafes, pubs and clubs are within walking distance of us.",325537173,Grand Hostel Berlin Urban,f,11.0,14.0,t,t,52.48748016357422,13.42572021484375,Private room in hostel,Private room,8,2.0,1.0,8.0,$100.00,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,0,0,0,,,,,,,,"Legal entity name and Legal form: Die Gastmannschaft GmbH <br/>Legal representatives or Trade register number: HRB 87348 <br/> Entity address: Tempelhofer Ufer 14, 10963, Berlin, Deutschland <br/>Listing address: Sonnenallee 6, 12047, Berlin, Deutschland",t,11,0,10,1,
6304,6304,1157593913836874969,20241221052002,Kiezapartment - Berlin Mitte!,"Our apartment in the courtyard of the house is unique for your Berlin stay due to its quiet location and the perfect starting point for many sightseeing activities. In addition, the Kollwitzkiez, with its many restaurants, bars and markets, is one of Berlin's most popular residential areas. Within walking distance you can reach attractions such as the Mauerpark or the Kulturbrauerei. Surrounding TRAM and S-Bahn stations allow you a good connection to check out Berlin.",432294516,Paul,f,5.0,6.0,t,t,52.53723259387916,13.418888476721207,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$178.00,365,1,2,365,365,1.3,365.0,,t,17,42,70,230,20,20,0,4.5,4.65,4.8,4.65,4.8,4.95,4.2,"Legal entity name and Legal form: CREW Apartments GmbH <br/>Legal representatives or Trade register number: HRB258459B <br/> Entity address: Schlüterstraße 36, 10629, Berlin, Deutschland <br/>Listing address: Kollwitzstraße 73, 10435, Berlin, Deutschland",t,5,5,0,0,3.05
6306,6306,7838754,20241221052002,Stylish colorful apartment in FH-K,"This fantastic apartment with a terrace overlooking the street to the south is located in the creative district of Friedrichshain-Kreuzberg. Alexanderplatz/city center reachable in just a few minutes. There is Wi-Fi and a flat screen TV. <br />The decor is modern with a mixture of classics and Ikea in rooms with wooden floors and high ceilings. In the comfortable bedroom there are a double bed and two flexible single beds, as well as a sofa bed in the bright living area.",41295048,Josef,f,2.0,2.0,t,t,52.52118,13.45307,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,$147.00,90,3,3,90,90,3.0,90.0,,t,14,41,68,294,277,40,2,4.6,4.78,4.43,4.74,4.78,4.68,4.5,"First name and Last name: Josef Konrad  <br/> Contact address: Marienburger Straße 49, 10405, Berlin , Deutschland  <br/>Listing address: Matternstraße 11, 10249, Berlin , Deutschland ",f,2,2,0,0,2.45
6309,6309,1188261618800892331,20241221052002,Sunny & Quiet Flat in Schöneberg with Terrace,"We welcome you to stay at our beloved maisonette apartment. <br /><br />The apartment is bright, happy and quiet. One bedroom, one bathroom and large living room (additional sleeping option with air mattress). <br /><br />The flat is centrally located at Yorckstraße, between the famous Bergmann and Akazien neighborhoods. The S and U Bahn station is 5 minutes away. Plenty of grocery stores within walking distance.",22126299,Francesca,f,1.0,1.0,t,t,52.48757,13.36984,Entire condo,Entire home/apt,2,1.0,1.0,1.0,$147.00,30,1,5,30,30,5.0,30.0,,t,0,1,2,61,7,7,0,5.0,5.0,5.0,5.0,4.86,5.0,5.0,07/Z/RA/018143-24,f,1,1,0,0,1.36
6318,6318,14649703,20241221052002,KEY LOFT 01,"A unique accommodation with a fascinating mix of historical charm and modern design ideas. <br />The playful interior, handpicked furnishings and lovely decoration combine different styles to create an individual and inspiring stay experience. Ideal for groups of friends or families who appreciate both spacious common areas for social activities and cozy retreats for downtime.<br />The accommodation has three separate bedrooms, each with 2 comfortable beds with brand new mattresses!",519799307,Nadine,f,3.0,3.0,t,t,52.497658,13.425216,Entire loft,Entire home/apt,6,2.0,3.0,6.0,$186.00,30,1,2,1125,1125,1.3,1125.0,,t,9,24,53,53,451,69,8,4.81,4.85,4.78,4.88,4.88,4.83,4.6,"First name and Last name: Maik Pflüger <br/> Contact address: Reichenberger Straße 155, 10999, Berlin, Berlin Brandenburg <br/>Listing address: Manteuffelstraße 77, 10999, Berlin, Berlin Brandenburg",f,3,3,0,0,4.49
6319,6319,655497442767186619,20241221052002,Tada: Manege frei im hübschen Kreuzkölln Palais!,"Pure enjoyment! Quiet oasis located right on the Paul-Lincke-Ufer. Beautiful tasteful furnishings of the apartment is embedded in the heart of the most beautiful neighborhood of Berlin with cosmopolitan, weird and creative flair of the city. Walking distance to the Görlitzer Park, open air cinema, endless selection of creative, international restaurateurs, Markthalle neun, markets on the banks of the Maybach, the Spree, to various cultural  venues, good connections to interesting districts etc..",11683751,Nazanin,t,2.0,2.0,t,t,52.49269300291246,13.434192538261414,Entire condo,Entire home/apt,2,1.0,1.0,1.0,$123.00,120,2,2,1125,1125,2.0,1125.0,,t,4,14,17,252,52,18,1,4.87,4.87,4.87,4.81,4.96,4.96,4.65,02/Z/AZ/018103-23,f,1,1,0,0,1.72
6320,6320,31014654,20241221052002,Large Apartment in East Central Berlin.,"Spacious and  bright apartment in a convenient and central location close to Alexanderplatz, just of the Karl-Marx-Allee in Friedrichshain. <br /><br />Fast Wi-Fi included. <br /><br />Suitable for families as well as home office -  place to relax and to feel safe and comfortable.",231632308,Julian,t,1.0,1.0,t,t,52.5187,13.43605,Entire condo,Entire home/apt,6,1.5,2.0,3.0,$173.00,185,2,3,1125,1125,3.0,1125.0,,t,8,19,31,73,262,62,1,4.81,4.84,4.77,4.89,4.88,4.66,4.68,"First name and Last name: Julian Nagel <br/> Contact address: 49 Pembroke Road, N10 2HX, London, United Kingdom <br/>Listing address: Koppenstrasse 49, 10243, Berlin, Germany/Berlin",t,1,1,0,0,3.61
6322,6322,878826177428184607,20241221052002,"155m2 Fam. APT, 5SZ, 3B, Kinderzimmer, 11min Alex","Luxury 155m² retreat in the heart of Berlin:<br />+stylish suite for 12 adults & 2 children<br />+large dining table for 14 people<br />+2.5 elegant bathroom, high quality furniture, fully equipped kitchen<br />+4 separate premium king size box spring beds incl. workspace <br />+en-suite children's room with 2 beds<br />+bright & friendly, large windows, open living area<br />+55'' Smart TVs, Netflix, 200mbits Wifi<br />+Neighborhood flair right outside the door <br />+Climate-neutral cleaning<br />+Great for business travelers, families, and groups",193731690,Ludger,t,13.0,15.0,t,t,52.53774,13.43018,Entire rental unit,Entire home/apt,14,2.5,5.0,7.0,$116.00,365,1,5,365,365,4.1,365.0,,t,6,26,45,127,77,42,4,4.96,4.88,4.96,4.95,4.94,4.75,4.74,"Legal entity name and Legal form: JH Work and Living GmbH <br/>Legal representatives or Trade register number: HRB 195654 B <br/> Entity address: Landsberger Allee, 102, 10249, Berlin, Berlin <br/>Listing address: Danziger Str. 104, 10405, Berlin, Berlin",f,13,13,0,0,3.88
6332,6332,612306708010903880,20241221052002,The Good Place Kreuzberg,"The quiet 3-bedrooms are located in the 5th floor of a listed monument in Kreuzberg. The accomodation is as cool as the neighborhood, located between the hip Bergmann-Kiez and Gleisdreieck-Park. She has two separate bedrooms and an open living-kitchen. 7 minutes by foot to the train and subway will bring you everywhere in Berlin. The 57m² large accomondation is suited perfectly for business trips, couples and families.",349525946,Vincent,t,1.0,2.0,t,t,52.49183,13.37799,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,$180.00,450,1,3,1125,1125,2.0,1125.0,,t,8,24,31,198,36,15,1,4.92,4.89,4.92,4.92,4.92,4.75,4.61,02/Z/AZ/016126-22,f,1,1,0,0,1.32
6336,6336,16050152,20241221052002,apartment 7_brewer's retreat-downtown -35 sqm,"The flat is located in the scenic and listed courtyard of Josty-Brewery. Its ambience is stylish and cosy. The new and well equipped kitchen includes fridge, dishwasher and oven with microwave function.<br />Located downtown most of the touristic sites as well as restaurants and bars are in walking distance. A supermarket just round the corner. Best connected to public transport.<br />The trendy restaurant ""Katzorange"" is serving in the courtyard. The guest terrace is closing at 10 pm definitely.",6099328,Klaus,f,7.0,7.0,t,t,52.53144,13.39471,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,$136.00,90,1,5,1125,1125,2.6,1125.0,,t,28,47,64,279,163,17,1,4.58,4.71,4.72,4.84,4.87,4.89,4.53,"First name and Last name: Klaus Lattermann / Barbara Elwardt <br/> Contact address: Bergstrasse 22, 10115, Berlin, Deutschland <br/>Listing address: Bergstrasse 22, 10115, Berlin, deutschland",t,7,7,0,0,1.68
